Notes :


2023-11-05 ¿ÀÈÄ 2:16:44
Volts
Ch : LED 2,Ch : LED 1 AMBIENT,
278.053665E-3,2.281952E-3
278.230476E-3,2.553749E-3
277.971268E-3,2.393532E-3
278.254509E-3,2.416992E-3
278.282547E-3,2.379227E-3
278.126907E-3,2.407265E-3
278.342056E-3,2.673912E-3
278.057671E-3,2.387238E-3
278.157234E-3,2.495384E-3
278.146362E-3,2.535439E-3
277.975273E-3,2.402115E-3
278.191566E-3,2.700806E-3
277.988434E-3,2.575493E-3
278.082275E-3,2.517128E-3
278.014183E-3,2.487373E-3
277.806473E-3,2.408409E-3
278.121758E-3,2.712822E-3
277.859116E-3,2.403831E-3
278.005028E-3,2.562904E-3
277.844810E-3,2.387810E-3
277.706337E-3,2.243614E-3
277.989578E-3,2.550316E-3
277.746391E-3,2.380371E-3
277.993011E-3,2.668190E-3
277.957535E-3,2.509689E-3
277.746964E-3,2.431870E-3
277.983856E-3,2.746010E-3
277.451706E-3,2.331161E-3
277.582741E-3,2.549744E-3
277.546692E-3,2.588654E-3
277.250862E-3,2.421570E-3
277.531242E-3,2.782631E-3
277.033424E-3,2.397537E-3
277.061462E-3,2.435303E-3
276.712990E-3,2.441597E-3
276.373672E-3,2.384949E-3
276.321602E-3,2.812386E-3
275.741959E-3,2.520561E-3
275.360870E-3,2.456474E-3
274.968338E-3,2.593803E-3
274.227333E-3,2.378082E-3
273.930359E-3,2.773476E-3
273.199081E-3,2.398682E-3
272.848892E-3,2.466774E-3
272.785378E-3,2.559471E-3
272.492981E-3,2.447319E-3
272.759056E-3,2.746010E-3
272.324181E-3,2.364922E-3
272.431755E-3,2.457619E-3
272.531891E-3,2.567482E-3
272.556496E-3,2.422142E-3
272.713852E-3,2.846718E-3
272.601128E-3,2.506828E-3
272.727013E-3,2.633858E-3
272.844887E-3,2.737999E-3
272.711563E-3,2.511978E-3
273.032570E-3,2.743149E-3
272.632599E-3,2.256203E-3
272.831154E-3,2.438736E-3
272.948456E-3,2.543449E-3
272.832298E-3,2.426720E-3
273.175049E-3,2.800369E-3
272.894669E-3,2.318573E-3
272.999954E-3,2.573776E-3
273.040581E-3,2.577209E-3
273.007393E-3,2.530289E-3
273.418236E-3,2.815819E-3
273.170471E-3,2.332878E-3
273.551559E-3,2.554321E-3
273.655701E-3,2.671623E-3
273.510361E-3,2.506256E-3
273.922348E-3,2.825546E-3
273.600197E-3,2.493095E-3
273.793602E-3,2.533722E-3
273.854828E-3,2.461624E-3
273.718643E-3,2.297401E-3
274.152374E-3,2.577782E-3
273.823929E-3,2.208710E-3
274.073982E-3,2.576065E-3
274.184990E-3,2.759171E-3
274.029922E-3,2.490807E-3
274.416733E-3,2.667618E-3
274.094582E-3,2.250481E-3
274.479103E-3,2.392960E-3
274.455643E-3,2.652168E-3
274.249649E-3,2.414131E-3
274.578094E-3,2.673340E-3
274.358940E-3,2.389526E-3
274.576378E-3,2.473640E-3
274.662781E-3,2.635574E-3
274.558640E-3,2.562332E-3
274.908257E-3,2.871895E-3
274.573517E-3,2.401543E-3
274.568939E-3,2.490807E-3
274.615860E-3,2.585793E-3
274.437904E-3,2.398109E-3
274.897957E-3,2.765465E-3
274.745178E-3,2.455902E-3
274.766922E-3,2.602959E-3
274.620438E-3,2.689362E-3
274.230194E-3,2.390099E-3
274.090576E-3,2.632713E-3
273.196220E-3,2.348900E-3
272.907829E-3,2.544594E-3
