Notes :


2023-10-30 ¿ÀÈÄ 11:30:33
Volts
Ch : LED 2,
78.147697E-3
78.709030E-3
77.955437E-3
78.750801E-3
78.629494E-3
78.418350E-3
79.139328E-3
78.432083E-3
79.336166E-3
79.091835E-3
79.148483E-3
79.926109E-3
79.261208E-3
79.717827E-3
78.789711E-3
77.843285E-3
77.513695E-3
75.825691E-3
75.602531E-3
74.479866E-3
73.592949E-3
73.888206E-3
72.771263E-3
73.468781E-3
73.154640E-3
73.117447E-3
74.165726E-3
73.873901E-3
74.937630E-3
74.752235E-3
74.651527E-3
75.465775E-3
74.966240E-3
75.936127E-3
75.933266E-3
75.967598E-3
76.902580E-3
76.282310E-3
76.975250E-3
76.676559E-3
76.432800E-3
76.873398E-3
75.982475E-3
76.605034E-3
76.438522E-3
76.003075E-3
76.643944E-3
75.933266E-3
76.688004E-3
76.741219E-3
76.559830E-3
77.515411E-3
77.006721E-3
77.848434E-3
77.946854E-3
78.003502E-3
78.945923E-3
78.461838E-3
79.129028E-3
79.155350E-3
78.821754E-3
79.557037E-3
78.923035E-3
79.372787E-3
79.038048E-3
78.509331E-3
79.202843E-3
78.469849E-3
79.230309E-3
79.185677E-3
78.960800E-3
79.924393E-3
79.431725E-3
80.145264E-3
80.314064E-3
79.953575E-3
80.837631E-3
80.161858E-3
80.708885E-3
80.648804E-3
79.716682E-3
79.759026E-3
78.065300E-3
77.552032E-3
76.458549E-3
75.208282E-3
75.115013E-3
73.469353E-3
73.425865E-3
73.107719E-3
72.509766E-3
73.425293E-3
72.656250E-3
73.230171E-3
73.726273E-3
73.670197E-3
74.807167E-3
74.152565E-3
74.748802E-3
75.094986E-3
75.033760E-3
76.262283E-3
75.777054E-3
76.530075E-3
76.907158E-3
76.546097E-3
77.324867E-3
76.316071E-3
76.506615E-3
76.634216E-3
76.008224E-3
76.682854E-3
75.811958E-3
76.222801E-3
76.387596E-3
75.835419E-3
76.712036E-3
76.138115E-3
76.701736E-3
77.079391E-3
76.740646E-3
77.717400E-3
77.194977E-3
77.769470E-3
78.264427E-3
77.787209E-3
78.705025E-3
78.166008E-3
78.691864E-3
79.003716E-3
78.426361E-3
79.244614E-3
78.545380E-3
78.845787E-3
79.046059E-3
78.473854E-3
79.365921E-3
78.708458E-3
78.942490E-3
79.292107E-3
78.691864E-3
79.621696E-3
78.992271E-3
79.628563E-3
80.032539E-3
79.457474E-3
80.300903E-3
79.451752E-3
79.205132E-3
78.774834E-3
77.133751E-3
76.755524E-3
75.069809E-3
74.478722E-3
73.895073E-3
72.533226E-3
72.912025E-3
72.062302E-3
72.176743E-3
72.732925E-3
72.334671E-3
73.463058E-3
73.255920E-3
73.930550E-3
74.681282E-3
74.304771E-3
75.414276E-3
75.267792E-3
75.950432E-3
76.793289E-3
76.527786E-3
77.327156E-3
76.918602E-3
77.103996E-3
77.416420E-3
76.618767E-3
77.102852E-3
76.498032E-3
76.531792E-3
76.722908E-3
75.856590E-3
76.466560E-3
75.807953E-3
75.948715E-3
76.441383E-3
75.858879E-3
76.731491E-3
76.472855E-3
76.792145E-3
77.445030E-3
76.952362E-3
77.702522E-3
77.315712E-3
77.462769E-3
78.045845E-3
