Notes :


2023-10-31 ¿ÀÀü 12:04:05
Volts
Ch : LED 2,
228.374290E-3
229.232025E-3
228.894424E-3
229.787636E-3
229.977036E-3
230.271149E-3
231.345177E-3
231.064224E-3
232.155991E-3
231.809807E-3
231.692505E-3
232.141113E-3
231.405830E-3
231.733131E-3
231.299400E-3
231.293678E-3
231.777763E-3
231.487083E-3
232.251549E-3
232.221222E-3
231.996346E-3
232.951927E-3
232.626915E-3
233.361626E-3
233.276939E-3
233.225441E-3
233.888054E-3
233.472061E-3
234.496307E-3
234.658241E-3
235.152054E-3
235.666466E-3
234.573555E-3
234.204483E-3
232.534218E-3
230.466270E-3
229.052353E-3
226.606750E-3
225.634003E-3
224.345970E-3
223.185539E-3
223.357773E-3
222.736931E-3
223.322868E-3
223.370934E-3
223.346329E-3
224.293900E-3
224.116516E-3
224.682999E-3
224.580002E-3
224.623489E-3
225.609970E-3
225.964737E-3
227.439880E-3
228.350258E-3
229.004288E-3
230.422211E-3
230.408478E-3
231.049347E-3
230.866241E-3
230.308914E-3
230.706596E-3
229.896927E-3
230.178452E-3
229.752159E-3
229.565048E-3
230.308342E-3
230.335236E-3
231.187820E-3
231.499672E-3
231.624985E-3
232.863235E-3
233.001137E-3
233.856010E-3
234.164429E-3
234.047699E-3
235.001564E-3
234.872246E-3
235.737419E-3
235.862732E-3
235.919952E-3
236.845207E-3
236.502457E-3
237.057495E-3
236.866951E-3
236.502457E-3
236.898994E-3
236.176300E-3
236.506462E-3
236.532784E-3
236.087608E-3
236.755943E-3
236.456108E-3
237.225723E-3
237.434006E-3
237.137604E-3
237.780762E-3
237.189674E-3
237.800789E-3
237.871170E-3
237.752724E-3
238.614464E-3
238.369560E-3
239.119720E-3
239.469910E-3
239.394951E-3
240.101051E-3
239.069366E-3
238.306046E-3
236.631775E-3
233.952141E-3
232.341385E-3
229.456902E-3
228.143120E-3
226.784134E-3
225.587082E-3
225.884628E-3
225.102425E-3
225.504684E-3
225.746727E-3
225.815392E-3
226.696014E-3
226.276588E-3
227.007866E-3
227.544594E-3
227.761459E-3
228.940201E-3
228.968811E-3
230.039978E-3
231.164932E-3
231.576347E-3
232.716751E-3
232.038689E-3
232.547379E-3
232.574272E-3
231.889915E-3
232.281876E-3
231.294823E-3
231.307983E-3
231.384659E-3
230.970955E-3
231.784630E-3
231.586647E-3
232.222939E-3
233.106995E-3
233.044052E-3
234.196472E-3
234.075165E-3
234.765244E-3
235.171509E-3
234.885406E-3
235.518837E-3
234.993553E-3
235.217285E-3
235.400963E-3
235.188103E-3
235.819244E-3
235.261917E-3
235.585785E-3
235.950279E-3
235.652733E-3
236.488724E-3
236.092186E-3
236.310196E-3
236.842346E-3
236.528206E-3
237.263489E-3
236.627197E-3
236.859512E-3
236.864090E-3
236.109924E-3
236.602592E-3
235.878181E-3
236.310768E-3
236.844063E-3
236.759949E-3
237.660599E-3
237.408829E-3
237.969589E-3
238.345528E-3
237.946701E-3
238.641357E-3
237.856293E-3
237.457466E-3
236.688995E-3
234.661102E-3
233.459473E-3
230.819321E-3
229.047203E-3
227.597237E-3
225.813675E-3
225.546455E-3
224.765968E-3
224.973106E-3
225.160789E-3
