Notes :


2023-10-31 ¿ÀÀü 12:05:56
Volts
Ch : LED 2,
225.069809E-3
225.184822E-3
225.577927E-3
226.254272E-3
225.794220E-3
226.309204E-3
225.845718E-3
225.897217E-3
226.017380E-3
225.522423E-3
226.051712E-3
225.662041E-3
226.132393E-3
226.663971E-3
226.697159E-3
227.729416E-3
227.678490E-3
228.242683E-3
228.883553E-3
228.541374E-3
229.535294E-3
229.325294E-3
229.792213E-3
230.407906E-3
230.065155E-3
231.055641E-3
230.509758E-3
230.789566E-3
231.249046E-3
230.477142E-3
230.934906E-3
230.494308E-3
230.778694E-3
231.229019E-3
230.847931E-3
231.587791E-3
231.539726E-3
231.839561E-3
232.537651E-3
232.297897E-3
233.117294E-3
233.012581E-3
233.361626E-3
233.933830E-3
233.469200E-3
234.390450E-3
234.178734E-3
234.502029E-3
234.542084E-3
233.151627E-3
232.445526E-3
230.578423E-3
228.822899E-3
227.478790E-3
225.214577E-3
224.798584E-3
223.437881E-3
223.053360E-3
222.943497E-3
222.272873E-3
223.132896E-3
223.050499E-3
223.290253E-3
223.803520E-3
223.658180E-3
224.390030E-3
224.550819E-3
224.781418E-3
225.699234E-3
225.858879E-3
227.450180E-3
227.813530E-3
228.321075E-3
229.208565E-3
228.893280E-3
229.756737E-3
229.454041E-3
229.388809E-3
229.534721E-3
228.806877E-3
229.331589E-3
228.996849E-3
228.984833E-3
229.634857E-3
229.267502E-3
230.315208E-3
230.527496E-3
230.790710E-3
231.662750E-3
231.393242E-3
232.624054E-3
232.689285E-3
232.987404E-3
233.985901E-3
233.591080E-3
234.491730E-3
234.256554E-3
234.306335E-3
234.934044E-3
234.261703E-3
234.947205E-3
234.663391E-3
234.532356E-3
235.284233E-3
234.659386E-3
235.492516E-3
235.123444E-3
235.125732E-3
235.668755E-3
235.235596E-3
236.037827E-3
235.911942E-3
236.079025E-3
236.975098E-3
236.648369E-3
237.427139E-3
237.326431E-3
237.322998E-3
238.146973E-3
237.631989E-3
238.171005E-3
237.181664E-3
235.733986E-3
234.721756E-3
232.148552E-3
230.884552E-3
228.896713E-3
227.364349E-3
227.020454E-3
225.620270E-3
225.672913E-3
225.326729E-3
225.057220E-3
225.781059E-3
225.450897E-3
226.176453E-3
226.265144E-3
226.130104E-3
226.888847E-3
226.588440E-3
227.436447E-3
227.788925E-3
228.177452E-3
229.516983E-3
229.580498E-3
230.780411E-3
230.886269E-3
231.055069E-3
231.706238E-3
231.325722E-3
231.337166E-3
231.194115E-3
230.764389E-3
231.401825E-3
230.914307E-3
231.376648E-3
231.487083E-3
231.419563E-3
232.438087E-3
232.177162E-3
233.144760E-3
233.405685E-3
233.585358E-3
234.651947E-3
234.531212E-3
235.197830E-3
235.314560E-3
235.248756E-3
235.921097E-3
235.335159E-3
235.823250E-3
235.806084E-3
235.327721E-3
236.198044E-3
235.516548E-3
236.126518E-3
236.016083E-3
235.647011E-3
236.358261E-3
235.901070E-3
236.350822E-3
236.444092E-3
236.411476E-3
237.398529E-3
236.975670E-3
237.581062E-3
237.947273E-3
237.807655E-3
238.722610E-3
238.204193E-3
238.699722E-3
239.013863E-3
238.698006E-3
239.103699E-3
237.575912E-3
