Notes :


2023-12-11 ¿ÀÈÄ 10:31:42
Volts
Ch : LED 2,
537.985039E-3
538.146973E-3
538.096046E-3
538.261986E-3
538.453674E-3
538.602448E-3
538.993835E-3
539.083672E-3
539.588356E-3
539.575195E-3
539.956856E-3
540.360260E-3
540.342522E-3
540.614319E-3
540.796280E-3
541.231728E-3
541.805077E-3
541.870308E-3
542.539787E-3
542.710876E-3
543.367767E-3
544.003487E-3
544.220352E-3
544.858360E-3
544.884109E-3
545.313835E-3
545.515823E-3
545.272636E-3
545.009422E-3
544.052124E-3
542.057991E-3
538.742065E-3
534.079170E-3
529.058647E-3
523.789787E-3
519.026756E-3
515.172958E-3
512.335968E-3
511.086273E-3
510.726357E-3
511.498833E-3
512.896156E-3
514.344978E-3
516.414642E-3
518.031120E-3
519.843292E-3
521.358490E-3
522.048569E-3
522.760391E-3
523.071671E-3
522.983551E-3
523.296547E-3
523.068810E-3
523.026466E-3
523.402405E-3
523.802948E-3
525.184250E-3
526.267433E-3
527.726555E-3
528.684998E-3
529.099846E-3
529.436874E-3
528.847504E-3
528.259277E-3
527.750015E-3
527.332306E-3
527.120590E-3
526.855087E-3
527.170944E-3
527.320862E-3
527.610970E-3
528.353691E-3
529.133034E-3
530.369568E-3
530.992126E-3
531.679344E-3
532.615471E-3
533.188820E-3
534.046555E-3
534.409332E-3
535.155487E-3
535.716248E-3
536.097908E-3
536.798286E-3
537.018585E-3
537.122154E-3
537.578773E-3
537.353897E-3
537.775040E-3
537.844849E-3
537.970734E-3
538.348961E-3
538.050842E-3
538.279152E-3
538.295746E-3
538.748932E-3
538.922310E-3
538.664246E-3
538.958359E-3
538.888550E-3
538.805580E-3
539.128876E-3
539.080811E-3
539.499092E-3
539.703941E-3
539.929390E-3
540.271568E-3
540.467834E-3
540.910721E-3
541.053772E-3
541.243172E-3
541.806793E-3
541.960716E-3
542.408180E-3
543.010139E-3
543.221855E-3
543.741417E-3
544.115639E-3
544.489288E-3
544.675827E-3
544.762230E-3
545.232582E-3
545.046616E-3
545.102119E-3
545.055771E-3
543.840408E-3
541.876030E-3
538.130951E-3
533.835983E-3
528.904724E-3
523.888206E-3
519.434738E-3
515.651894E-3
513.704681E-3
512.775993E-3
512.665558E-3
513.718987E-3
514.783287E-3
516.666412E-3
518.637085E-3
520.517921E-3
522.316360E-3
523.473930E-3
524.569130E-3
525.168800E-3
525.454330E-3
525.647163E-3
525.596237E-3
525.960732E-3
526.672554E-3
527.565193E-3
528.909874E-3
529.876328E-3
530.980110E-3
531.590652E-3
531.269073E-3
530.917168E-3
529.772758E-3
528.945351E-3
528.135681E-3
527.299690E-3
527.000427E-3
526.495743E-3
526.580429E-3
526.793861E-3
527.276802E-3
528.205490E-3
528.880692E-3
530.106354E-3
531.176949E-3
531.968307E-3
532.904434E-3
533.444023E-3
534.358406E-3
535.070229E-3
535.719109E-3
536.577988E-3
536.888695E-3
537.308693E-3
537.744713E-3
537.913513E-3
538.286018E-3
538.150406E-3
538.423347E-3
538.308907E-3
538.423920E-3
538.640785E-3
538.340378E-3
538.796997E-3
538.792992E-3
538.639641E-3
538.841629E-3
538.930893E-3
539.097977E-3
539.078522E-3
