Notes :


2023-12-11 ¿ÀÈÄ 10:29:52
Volts
Ch : LED 2,
452.898788E-3
453.684425E-3
454.968452E-3
455.828476E-3
456.639862E-3
457.224655E-3
457.428360E-3
457.883835E-3
458.096123E-3
458.089256E-3
458.591080E-3
458.609390E-3
458.886909E-3
458.996773E-3
458.904648E-3
458.888626E-3
458.742714E-3
459.229088E-3
459.035683E-3
459.167290E-3
459.310341E-3
459.257698E-3
459.162712E-3
459.322929E-3
459.363556E-3
459.607887E-3
459.383011E-3
459.832191E-3
459.989548E-3
460.022163E-3
460.312271E-3
460.387230E-3
461.008644E-3
461.476707E-3
461.817169E-3
462.190247E-3
462.371635E-3
463.008499E-3
463.153839E-3
464.010429E-3
464.630699E-3
464.893913E-3
465.319633E-3
465.225792E-3
465.238953E-3
465.024376E-3
463.411903E-3
461.109352E-3
457.260132E-3
452.363205E-3
447.168159E-3
441.209221E-3
436.361504E-3
432.235909E-3
429.716492E-3
428.505707E-3
428.148079E-3
429.228401E-3
430.717850E-3
432.443047E-3
434.529877E-3
436.318016E-3
438.141060E-3
439.539528E-3
440.485382E-3
441.117096E-3
441.310501E-3
441.471291E-3
441.557121E-3
441.422081E-3
441.799736E-3
442.069817E-3
443.157578E-3
444.370651E-3
445.606613E-3
446.985054E-3
447.613335E-3
448.079681E-3
447.820473E-3
447.315788E-3
446.983337E-3
446.155930E-3
445.877266E-3
445.588303E-3
445.210648E-3
445.500755E-3
445.480156E-3
445.963097E-3
446.821404E-3
447.347260E-3
448.433304E-3
449.316788E-3
450.647163E-3
451.313210E-3
452.129173E-3
453.232384E-3
453.878975E-3
454.528427E-3
455.144119E-3
455.547523E-3
456.126022E-3
456.096268E-3
456.503677E-3
457.065582E-3
457.160568E-3
457.669830E-3
457.502747E-3
457.682419E-3
457.737923E-3
457.909012E-3
458.121872E-3
458.192253E-3
458.399391E-3
458.608818E-3
458.435440E-3
458.537865E-3
458.682632E-3
459.206772E-3
459.370422E-3
459.333229E-3
459.634209E-3
459.797287E-3
460.154915E-3
460.485649E-3
460.551453E-3
460.907364E-3
460.971451E-3
461.262703E-3
461.445808E-3
462.026024E-3
462.777328E-3
462.629700E-3
463.173294E-3
463.707161E-3
464.137459E-3
465.108490E-3
465.115929E-3
465.529060E-3
465.525627E-3
465.633202E-3
465.472984E-3
464.366913E-3
462.305260E-3
458.987045E-3
454.375076E-3
449.201202E-3
443.478584E-3
438.542175E-3
434.350204E-3
431.435966E-3
429.922485E-3
429.378891E-3
430.234337E-3
431.727791E-3
433.464432E-3
435.811615E-3
437.515068E-3
439.746666E-3
441.420364E-3
442.214584E-3
443.184471E-3
443.415070E-3
444.027901E-3
444.001579E-3
443.814468E-3
444.130325E-3
444.487381E-3
445.640945E-3
446.890640E-3
447.973824E-3
449.111938E-3
449.642944E-3
449.909592E-3
449.990845E-3
449.515915E-3
448.700523E-3
447.865677E-3
447.577286E-3
447.152710E-3
447.060013E-3
447.279167E-3
447.550964E-3
448.270226E-3
448.892212E-3
449.666405E-3
450.729561E-3
451.514626E-3
452.610397E-3
453.499031E-3
454.293823E-3
455.254555E-3
455.630493E-3
456.491089E-3
456.712532E-3
457.202339E-3
