Notes :


2023-12-10 ¿ÀÈÄ 9:56:50
Volts
Ch : LED 2,Ch : LED 3,
498.175621E-3,600.842857E-3
495.242500E-3,599.471283E-3
491.698837E-3,597.518921E-3
489.192581E-3,596.380234E-3
486.934090E-3,595.035553E-3
485.570526E-3,594.407845E-3
485.316467E-3,594.406128E-3
485.422897E-3,594.257355E-3
486.426544E-3,594.997787E-3
487.112617E-3,595.191765E-3
488.719940E-3,595.739937E-3
490.379906E-3,596.636009E-3
491.776657E-3,597.357559E-3
493.084717E-3,598.110008E-3
494.117546E-3,598.807526E-3
494.908333E-3,598.703384E-3
495.580673E-3,599.016380E-3
495.594406E-3,598.998642E-3
495.779228E-3,599.347687E-3
495.475960E-3,599.112511E-3
495.517159E-3,598.806953E-3
495.525742E-3,598.745728E-3
495.196152E-3,598.630714E-3
495.750046E-3,598.975754E-3
495.894814E-3,598.523712E-3
496.371460E-3,598.904228E-3
496.933937E-3,599.303055E-3
496.768570E-3,599.209785E-3
496.969414E-3,599.551964E-3
496.631241E-3,599.284744E-3
496.297646E-3,599.415779E-3
496.089935E-3,599.419785E-3
495.429039E-3,598.952293E-3
495.427322E-3,598.769760E-3
494.883728E-3,598.705101E-3
494.748688E-3,598.542023E-3
494.726372E-3,598.626709E-3
494.892883E-3,598.614693E-3
495.565796E-3,599.188042E-3
495.613289E-3,598.731422E-3
496.187782E-3,598.935699E-3
496.961975E-3,599.340820E-3
497.214317E-3,599.531937E-3
497.847748E-3,599.729347E-3
498.346138E-3,600.049210E-3
499.062538E-3,600.231743E-3
499.543762E-3,600.769615E-3
499.534607E-3,601.003075E-3
500.379181E-3,601.411057E-3
500.451851E-3,601.085472E-3
500.642967E-3,601.377869E-3
501.091576E-3,601.479149E-3
500.943375E-3,601.332092E-3
501.773643E-3,602.113724E-3
502.154732E-3,602.310562E-3
501.860046E-3,602.427292E-3
501.955605E-3,602.837563E-3
501.944733E-3,602.122307E-3
502.326965E-3,602.735710E-3
502.203369E-3,602.526283E-3
502.050018E-3,602.242470E-3
502.394485E-3,602.483940E-3
501.807976E-3,602.237320E-3
502.238846E-3,602.659607E-3
