Notes :


2023-11-13 ¿ÀÀü 12:14:47
Volts
Ch : LED 2,
994.409180E-3
994.334221E-3
993.766594E-3
993.909645E-3
993.992043E-3
993.642426E-3
993.665314E-3
993.493652E-3
993.290520E-3
993.069077E-3
992.707443E-3
992.897987E-3
992.506599E-3
991.928673E-3
991.696930E-3
991.612816E-3
991.654587E-3
991.564751E-3
991.802788E-3
992.604446E-3
993.717384E-3
996.289444E-3
998.909569E-3
1.001422E+0
1.003800E+0
1.005707E+0
1.007094E+0
1.008079E+0
1.008057E+0
1.007950E+0
1.007282E+0
1.006767E+0
1.006026E+0
1.005270E+0
1.004672E+0
1.004196E+0
1.003782E+0
1.003568E+0
1.003484E+0
1.003694E+0
1.003792E+0
1.003893E+0
1.003900E+0
1.003756E+0
1.003750E+0
1.003431E+0
1.002849E+0
1.002072E+0
1.001264E+0
1.000758E+0
1.000287E+0
1.000193E+0
1.000283E+0
1.000471E+0
1.000931E+0
1.001039E+0
1.001353E+0
1.001401E+0
1.001464E+0
1.001551E+0
1.001520E+0
1.001320E+0
1.001178E+0
1.000040E+0
1.000574E+0
1.000457E+0
1.000582E+0
1.000352E+0
1.000095E+0
999.874878E-3
999.390221E-3
999.183655E-3
999.109840E-3
998.760796E-3
998.736191E-3
998.503304E-3
998.316193E-3
998.087311E-3
997.869301E-3
997.837830E-3
997.527695E-3
997.336578E-3
997.112274E-3
996.843338E-3
996.818733E-3
996.411896E-3
996.258545E-3
996.096039E-3
995.328712E-3
995.624542E-3
995.540428E-3
995.538139E-3
995.372200E-3
995.219994E-3
995.245171E-3
995.179939E-3
995.009422E-3
995.239449E-3
994.987106E-3
994.953918E-3
994.763947E-3
994.718742E-3
994.518471E-3
994.322205E-3
994.201469E-3
993.840981E-3
993.321419E-3
993.462753E-3
993.284798E-3
993.251610E-3
993.201828E-3
993.491936E-3
994.110489E-3
995.468330E-3
997.472191E-3
999.044037E-3
1.002129E+0
1.005004E+0
1.006974E+0
1.008811E+0
1.009760E+0
1.010385E+0
1.010531E+0
1.010092E+0
1.009677E+0
1.008911E+0
1.008242E+0
1.007735E+0
1.007264E+0
1.007205E+0
1.006863E+0
1.005927E+0
1.006421E+0
1.006637E+0
1.006927E+0
1.006929E+0
1.006961E+0
1.007086E+0
1.006868E+0
1.006543E+0
1.005713E+0
1.004898E+0
1.004162E+0
1.003425E+0
1.003110E+0
1.002835E+0
1.002826E+0
1.002912E+0
1.003096E+0
1.003035E+0
1.003310E+0
1.003550E+0
1.003630E+0
1.003492E+0
1.003508E+0
1.003092E+0
1.002798E+0
1.002670E+0
1.001769E+0
1.001811E+0
1.001531E+0
1.001324E+0
1.001127E+0
1.000781E+0
1.000623E+0
1.000408E+0
1.000210E+0
999.641418E-3
999.781609E-3
999.567604E-3
999.305534E-3
999.276924E-3
999.046326E-3
998.666382E-3
997.636986E-3
997.863007E-3
997.830963E-3
997.821236E-3
997.568893E-3
997.629547E-3
997.349167E-3
997.324562E-3
997.130585E-3
995.969582E-3
996.487427E-3
996.546936E-3
996.389580E-3
996.292305E-3
996.272278E-3
996.218491E-3
996.304321E-3
996.148682E-3
996.432495E-3
995.903206E-3
995.687485E-3
