Notes :


2023-10-26 ¿ÀÈÄ 10:33:45
Volts
Ch : LED 2,Ch : LED 3,Ch : LED 1,Ch : LED 1 AMBIENT,Ch : LED 2 - LED3,Ch : LED 1 - LED 1 AMBIENT,
310.050774E-3,-4.212570E-3,-4.459763E-3,-5.011940E-3,73.814392E-6,552.177429E-6
309.063148E-3,-5.193329E-3,-5.361557E-3,-5.894852E-3,73.814392E-6,533.294678E-6
309.668541E-3,-4.781342E-3,-5.315208E-3,-5.519485E-3,73.814392E-6,204.277039E-6
309.756660E-3,-4.920959E-3,-5.288315E-3,-5.239677E-3,73.814392E-6,-48.637390E-6
308.413696E-3,-5.458832E-3,-5.678558E-3,-5.635071E-3,73.814392E-6,-43.487549E-6
310.164070E-3,-4.470634E-3,-4.587364E-3,-4.852295E-3,73.814392E-6,264.930725E-6
309.491158E-3,-5.385017E-3,-5.613899E-3,-5.841064E-3,73.814392E-6,227.165222E-6
309.852219E-3,-5.033684E-3,-5.385017E-3,-5.732918E-3,73.814392E-6,347.900391E-6
309.983826E-3,-5.013084E-3,-5.319214E-3,-5.502892E-3,73.814392E-6,183.677673E-6
309.434509E-3,-5.336380E-3,-5.846214E-3,-5.864525E-3,73.814392E-6,18.310547E-6
310.117149E-3,-4.357910E-3,-4.769325E-3,-4.792786E-3,73.814392E-6,23.460388E-6
308.555603E-3,-5.213928E-3,-5.617905E-3,-5.718613E-3,73.814392E-6,100.708008E-6
308.108139E-3,-4.914093E-3,-5.271721E-3,-5.354691E-3,73.814392E-6,82.969666E-6
307.268715E-3,-4.850578E-3,-5.183029E-3,-5.344391E-3,73.814392E-6,161.361694E-6
305.811310E-3,-5.445099E-3,-5.621338E-3,-5.920601E-3,73.814392E-6,299.263000E-6
306.052208E-3,-4.428291E-3,-4.693222E-3,-4.779625E-3,73.814392E-6,86.402893E-6
304.264641E-3,-5.227661E-3,-5.703735E-3,-5.870819E-3,73.814392E-6,167.083740E-6
303.877831E-3,-4.988480E-3,-5.394745E-3,-5.531502E-3,73.814392E-6,136.756897E-6
303.615761E-3,-4.916954E-3,-5.333519E-3,-5.366135E-3,73.814392E-6,32.615662E-6
303.217506E-3,-5.442810E-3,-5.648232E-3,-6.916237E-3,73.814392E-6,1.268005E-3
304.472351E-3,-4.458618E-3,-4.745293E-3,-5.190468E-3,73.814392E-6,445.175171E-6
303.958511E-3,-5.462265E-3,-5.771255E-3,-5.766678E-3,73.814392E-6,-4.577637E-6
304.356194E-3,-5.205917E-3,-5.524063E-3,-5.451393E-3,73.814392E-6,-72.669983E-6
304.869461E-3,-4.956436E-3,-5.211639E-3,-5.389595E-3,73.814392E-6,177.955627E-6
305.046844E-3,-5.477142E-3,-5.754662E-3,-5.769539E-3,73.814392E-6,14.877319E-6
306.534576E-3,-4.535866E-3,-4.740715E-3,-4.795074E-3,73.814392E-6,54.359436E-6
305.977821E-3,-5.513191E-3,-5.642509E-3,-5.636215E-3,73.814392E-6,-6.294250E-6
306.417847E-3,-5.193329E-3,-5.484581E-3,-5.630493E-3,73.814392E-6,145.912170E-6
306.775475E-3,-5.039406E-3,-5.070305E-3,-5.411339E-3,73.814392E-6,341.033936E-6
306.490517E-3,-5.589294E-3,-5.626488E-3,-5.818748E-3,73.814392E-6,192.260742E-6
307.397461E-3,-4.553604E-3,-4.758453E-3,-4.918098E-3,73.814392E-6,159.645081E-6
306.550026E-3,-5.291176E-3,-5.598450E-3,-5.759239E-3,73.814392E-6,160.789490E-6
306.923103E-3,-5.047989E-3,-5.523491E-3,-5.648804E-3,73.814392E-6,125.312805E-6
307.071877E-3,-5.238533E-3,-5.509758E-3,-5.464554E-3,73.814392E-6,-45.204163E-6
306.664467E-3,-5.643654E-3,-5.891991E-3,-6.172371E-3,73.814392E-6,280.380249E-6
307.626343E-3,-4.694939E-3,-4.812241E-3,-4.811096E-3,73.814392E-6,-1.144409E-6
306.892204E-3,-5.414772E-3,-5.638504E-3,-5.579567E-3,73.814392E-6,-58.937073E-6
307.391167E-3,-5.193901E-3,-5.316925E-3,-5.410767E-3,73.814392E-6,93.841553E-6
307.792854E-3,-4.887772E-3,-5.602455E-3,-5.309486E-3,73.814392E-6,-292.968750E-6
307.624054E-3,-6.343460E-3,-5.792999E-3,-5.890846E-3,73.814392E-6,97.846985E-6
308.858871E-3,-4.767036E-3,-4.688072E-3,-4.902649E-3,73.814392E-6,214.576721E-6
307.997131E-3,-5.386734E-3,-5.537796E-3,-5.696869E-3,73.814392E-6,159.072876E-6
308.343315E-3,-5.260849E-3,-5.354691E-3,-5.722618E-3,73.814392E-6,367.927551E-6
308.398247E-3,-5.062294E-3,-5.469704E-3,-5.459404E-3,73.814392E-6,-10.299683E-6
307.966232E-3,-5.584145E-3,-6.457901E-3,-5.965805E-3,73.814392E-6,-492.095947E-6
308.845711E-3,-4.587364E-3,-5.017090E-3,-4.829407E-3,73.814392E-6,-187.683105E-6
307.827187E-3,-5.355835E-3,-5.490303E-3,-5.523491E-3,73.814392E-6,33.187866E-6
308.011436E-3,-5.072594E-3,-5.375290E-3,-5.423927E-3,73.814392E-6,48.637390E-6
308.086967E-3,-4.985619E-3,-5.203629E-3,-5.350113E-3,73.814392E-6,146.484375E-6
306.778336E-3,-5.446243E-3,-5.756378E-3,-6.033897E-3,73.814392E-6,277.519226E-6
308.237457E-3,-4.404831E-3,-4.740143E-3,-4.924393E-3,73.814392E-6,184.249878E-6
307.583427E-3,-5.270576E-3,-5.496025E-3,-5.598450E-3,73.814392E-6,102.424622E-6
307.876968E-3,-5.115509E-3,-5.444527E-3,-5.487442E-3,73.814392E-6,42.915344E-6
308.111572E-3,-4.936409E-3,-5.336380E-3,-5.268288E-3,73.814392E-6,-68.092346E-6
307.873535E-3,-5.396461E-3,-6.245041E-3,-5.823326E-3,73.814392E-6,-421.714783E-6
308.878326E-3,-4.313850E-3,-4.803658E-3,-4.870033E-3,73.814392E-6,66.375732E-6
308.223152E-3,-5.207062E-3,-5.496025E-3,-5.552101E-3,68.092346E-6,56.076050E-6
308.618546E-3,-5.082321E-3,-5.486870E-3,-5.682564E-3,68.092346E-6,195.693970E-6
308.975601E-3,-4.979324E-3,-5.460548E-3,-5.308342E-3,68.092346E-6,-152.206421E-6
308.676910E-3,-5.420494E-3,-5.881119E-3,-7.145119E-3,68.092346E-6,1.264000E-3
309.859657E-3,-4.485512E-3,-4.836273E-3,-5.368423E-3,68.092346E-6,532.150269E-6
309.177589E-3,-5.445671E-3,-5.696869E-3,-5.906868E-3,68.092346E-6,209.999084E-6
309.336662E-3,-5.236816E-3,-5.617332E-3,-5.532074E-3,68.092346E-6,-85.258484E-6
309.322357E-3,-5.100060E-3,-5.203056E-3,-5.391312E-3,68.092346E-6,188.255310E-6
309.094620E-3,-5.679703E-3,-5.813599E-3,-5.990410E-3,68.092346E-6,176.811218E-6
310.148621E-3,-4.387093E-3,-4.810524E-3,-4.988480E-3,68.092346E-6,177.955627E-6
309.429359E-3,-5.274010E-3,-5.477715E-3,-5.551529E-3,68.092346E-6,73.814392E-6
309.599876E-3,-5.174446E-3,-5.550957E-3,-5.731201E-3,68.092346E-6,180.244446E-6
309.755516E-3,-4.939270E-3,-5.288887E-3,-5.427933E-3,68.092346E-6,139.045715E-6
309.372139E-3,-5.657959E-3,-5.967522E-3,-5.943489E-3,68.092346E-6,-24.032593E-6
310.380363E-3,-4.526138E-3,-4.860306E-3,-4.864883E-3,68.092346E-6,4.577637E-6
309.457970E-3,-5.212784E-3,-5.597305E-3,-5.564690E-3,68.092346E-6,-32.615662E-6
309.861374E-3,-5.328941E-3,-5.510330E-3,-5.665398E-3,68.092346E-6,155.067444E-6
309.655380E-3,-5.011940E-3,-5.262566E-3,-5.233383E-3,68.092346E-6,-29.182434E-6
309.221077E-3,-5.984116E-3,-5.720901E-3,-6.154060E-3,68.092346E-6,433.158875E-6
310.356331E-3,-4.661179E-3,-4.835701E-3,-5.180740E-3,68.092346E-6,345.039368E-6
309.690285E-3,-5.346107E-3,-5.491447E-3,-5.729485E-3,68.092346E-6,238.037109E-6
309.686852E-3,-5.235672E-3,-5.502892E-3,-5.818748E-3,68.092346E-6,315.856934E-6
309.850502E-3,-5.137825E-3,-5.225945E-3,-5.318642E-3,68.092346E-6,92.697144E-6
309.309769E-3,-5.478859E-3,-7.143974E-3,-6.246185E-3,68.092346E-6,-897.789001E-6
310.334015E-3,-4.515839E-3,-5.323792E-3,-5.232239E-3,68.092346E-6,-91.552734E-6
309.546089E-3,-5.208778E-3,-5.813026E-3,-5.661392E-3,68.092346E-6,-151.634216E-6
309.683990E-3,-5.236244E-3,-5.544662E-3,-5.700302E-3,68.092346E-6,155.639648E-6
309.914589E-3,-5.036545E-3,-5.348396E-3,-5.201912E-3,68.092346E-6,-146.484375E-6
309.336662E-3,-5.460548E-3,-6.047058E-3,-7.680702E-3,68.092346E-6,1.633644E-3
310.367775E-3,-4.701805E-3,-5.121803E-3,-5.762100E-3,68.092346E-6,640.296936E-6
309.677696E-3,-5.169868E-3,-5.720901E-3,-5.919456E-3,68.092346E-6,198.554993E-6
309.839058E-3,-5.350685E-3,-5.640793E-3,-5.638504E-3,68.092346E-6,-2.288818E-6
310.015297E-3,-5.001068E-3,-5.349541E-3,-5.469704E-3,68.092346E-6,120.162964E-6
309.448814E-3,-5.688858E-3,-6.159210E-3,-6.381226E-3,68.092346E-6,222.015381E-6
310.420418E-3,-4.842567E-3,-5.081749E-3,-5.092049E-3,68.092346E-6,10.299683E-6
309.693146E-3,-5.455399E-3,-5.664825E-3,-5.548668E-3,68.092346E-6,-116.157532E-6
309.784126E-3,-5.238533E-3,-5.286026E-3,-5.763245E-3,68.092346E-6,477.218628E-6
310.033607E-3,-5.098915E-3,-5.229950E-3,-5.477715E-3,68.092346E-6,247.764587E-6
309.535217E-3,-5.791283E-3,-6.168365E-3,-6.911087E-3,68.092346E-6,742.721558E-6
310.484505E-3,-4.592514E-3,-5.294037E-3,-5.621910E-3,68.092346E-6,327.873230E-6
309.770966E-3,-5.480003E-3,-5.656242E-3,-5.664253E-3,68.092346E-6,8.010864E-6
309.868813E-3,-5.308342E-3,-5.592155E-3,-5.564690E-3,68.092346E-6,-27.465820E-6
310.218430E-3,-4.971886E-3,-5.426788E-3,-5.419922E-3,68.092346E-6,-6.866455E-6
309.639359E-3,-5.870819E-3,-6.202126E-3,-6.323433E-3,68.092346E-6,121.307373E-6
310.634422E-3,-4.876328E-3,-5.076599E-3,-5.089760E-3,68.092346E-6,13.160706E-6
309.975815E-3,-5.296898E-3,-5.418205E-3,-5.612755E-3,68.092346E-6,194.549561E-6
310.077667E-3,-5.199051E-3,-5.593872E-3,-5.561256E-3,68.092346E-6,-32.615662E-6
310.361481E-3,-4.922676E-3,-5.411339E-3,-5.426216E-3,68.092346E-6,14.877319E-6
309.607887E-3,-5.891991E-3,-6.234169E-3,-6.407547E-3,68.092346E-6,173.377991E-6
310.723686E-3,-4.760742E-3,-5.225372E-3,-5.220222E-3,68.092346E-6,-5.149841E-6
310.320282E-3,-5.274010E-3,-5.343819E-3,-5.470848E-3,68.092346E-6,127.029419E-6
310.346031E-3,-5.378151E-3,-5.567551E-3,-5.508041E-3,68.092346E-6,-59.509277E-6
310.495949E-3,-5.035973E-3,-5.315208E-3,-5.184174E-3,68.092346E-6,-131.034851E-6
309.621620E-3,-5.982971E-3,-6.160927E-3,-6.105423E-3,68.092346E-6,-55.503845E-6
310.264206E-3,-4.654884E-3,-4.963303E-3,-5.213356E-3,68.092346E-6,250.053406E-6
309.219933E-3,-5.374718E-3,-5.532074E-3,-5.647087E-3,68.092346E-6,115.013123E-6
308.520699E-3,-5.432510E-3,-5.458832E-3,-5.576706E-3,68.092346E-6,117.874146E-6
308.017731E-3,-4.965019E-3,-5.225945E-3,-5.782127E-3,68.092346E-6,556.182861E-6
306.121445E-3,-6.060219E-3,-6.131172E-3,-6.404686E-3,68.092346E-6,273.513794E-6
