Notes :


2023-10-26 ¿ÀÈÄ 10:35:06
Volts
Ch : LED 2,Ch : LED 3,Ch : LED 1,Ch : LED 1 AMBIENT,Ch : LED 2 - LED3,Ch : LED 1 - LED 1 AMBIENT,
407.752991E-3,-5.366135E-3,-5.571556E-3,-5.952644E-3,65.803528E-6,381.088257E-6
406.555367E-3,-4.904938E-3,-5.163574E-3,-5.399323E-3,65.803528E-6,235.748291E-6
403.353882E-3,-6.077385E-3,-6.340599E-3,-6.501389E-3,65.803528E-6,160.789490E-6
402.314758E-3,-4.562759E-3,-4.922104E-3,-5.002213E-3,65.803528E-6,80.108643E-6
399.275208E-3,-5.197334E-3,-5.297470E-3,-5.593300E-3,65.803528E-6,295.829773E-6
396.668243E-3,-5.298615E-3,-5.832481E-3,-6.055069E-3,65.803528E-6,222.587585E-6
395.348167E-3,-5.014801E-3,-5.339813E-3,-5.353546E-3,65.803528E-6,13.732910E-6
392.943764E-3,-6.259918E-3,-6.549454E-3,-6.243324E-3,65.803528E-6,-306.129456E-6
394.114494E-3,-4.635429E-3,-4.875183E-3,-4.912949E-3,65.803528E-6,37.765503E-6
393.697929E-3,-5.142403E-3,-5.227661E-3,-5.531502E-3,65.803528E-6,303.840637E-6
394.123650E-3,-5.375290E-3,-5.865669E-3,-6.003571E-3,65.803528E-6,137.901306E-6
395.571327E-3,-5.040550E-3,-5.320930E-3,-5.524063E-3,65.803528E-6,203.132629E-6
395.425987E-3,-6.226158E-3,-6.487656E-3,-6.326294E-3,65.803528E-6,-161.361694E-6
397.879601E-3,-4.692078E-3,-4.887772E-3,-4.973030E-3,65.803528E-6,85.258484E-6
398.298454E-3,-5.180168E-3,-5.451393E-3,-5.523491E-3,65.803528E-6,72.097778E-6
398.848915E-3,-5.387306E-3,-5.803299E-3,-6.193542E-3,65.803528E-6,390.243530E-6
399.851418E-3,-5.110931E-3,-5.421066E-3,-5.643082E-3,65.803528E-6,222.015381E-6
398.924446E-3,-6.266785E-3,-6.448746E-3,-6.475067E-3,65.803528E-6,26.321411E-6
400.538635E-3,-4.497528E-3,-4.898071E-3,-4.939270E-3,65.803528E-6,41.198730E-6
400.076294E-3,-5.216789E-3,-5.496597E-3,-5.521774E-3,65.803528E-6,25.177002E-6
399.807930E-3,-5.600739E-3,-5.970955E-3,-5.909157E-3,65.803528E-6,-61.798096E-6
399.834251E-3,-5.164146E-3,-5.403900E-3,-5.450821E-3,65.803528E-6,46.920776E-6
398.550224E-3,-6.441879E-3,-6.346321E-3,-6.215858E-3,65.803528E-6,-130.462646E-6
400.007629E-3,-4.740715E-3,-4.815102E-3,-4.828835E-3,65.803528E-6,13.732910E-6
399.461746E-3,-5.252266E-3,-5.553818E-3,-5.295181E-3,65.803528E-6,-258.636475E-6
399.612236E-3,-5.710030E-3,-6.059647E-3,-5.928040E-3,65.803528E-6,-131.607056E-6
400.302315E-3,-5.001068E-3,-5.365562E-3,-5.445671E-3,65.803528E-6,80.108643E-6
399.769020E-3,-6.114578E-3,-6.287384E-3,-6.158638E-3,65.803528E-6,-128.746033E-6
401.945686E-3,-4.652023E-3,-5.004501E-3,-5.103493E-3,65.803528E-6,98.991394E-6
401.705360E-3,-5.132675E-3,-5.599022E-3,-5.547523E-3,65.803528E-6,-51.498413E-6
401.625252E-3,-5.426788E-3,-5.754089E-3,-6.160927E-3,65.803528E-6,406.837463E-6
401.939964E-3,-5.100632E-3,-5.368996E-3,-5.482864E-3,65.803528E-6,113.868713E-6
400.570679E-3,-6.108284E-3,-6.185532E-3,-6.240463E-3,65.803528E-6,54.931641E-6
401.778030E-3,-4.636574E-3,-4.799652E-3,-4.959869E-3,65.803528E-6,160.217285E-6
400.908279E-3,-5.211639E-3,-5.302620E-3,-5.551529E-3,65.803528E-6,248.908997E-6
400.415611E-3,-5.708885E-3,-5.901146E-3,-6.520844E-3,65.803528E-6,619.697571E-6
400.723457E-3,-5.257988E-3,-5.414200E-3,-5.645943E-3,65.803528E-6,231.742859E-6
399.584198E-3,-6.204987E-3,-6.222153E-3,-6.274223E-3,63.514709E-6,52.070618E-6
401.405525E-3,-4.748154E-3,-4.714966E-3,-4.820824E-3,63.514709E-6,105.857849E-6
401.076508E-3,-5.342674E-3,-5.406761E-3,-5.330086E-3,63.514709E-6,-76.675415E-6
401.043320E-3,-5.728912E-3,-5.830765E-3,-6.097412E-3,63.514709E-6,266.647339E-6
