Notes :


2023-10-28 ¿ÀÈÄ 9:53:02
Volts
Ch : LED 2,Ch : LED 3,
334.019852E-3,378.251266E-3
333.656502E-3,378.001213E-3
333.701134E-3,378.302765E-3
333.516312E-3,378.253555E-3
333.330917E-3,378.257561E-3
333.468246E-3,378.689003E-3
333.106041E-3,378.446960E-3
333.301735E-3,378.610611E-3
333.191872E-3,378.559685E-3
333.241081E-3,378.620338E-3
333.722305E-3,378.820038E-3
333.839035E-3,378.155708E-3
335.145950E-3,377.771759E-3
336.561012E-3,376.750946E-3
338.395500E-3,375.806236E-3
340.718079E-3,375.282097E-3
342.296791E-3,374.043274E-3
344.378471E-3,373.780632E-3
345.678520E-3,373.445892E-3
346.422386E-3,373.192406E-3
346.868134E-3,373.428726E-3
346.214676E-3,373.294258E-3
345.795250E-3,373.821259E-3
344.792747E-3,373.983192E-3
343.663216E-3,374.008369E-3
342.970276E-3,374.471855E-3
341.675949E-3,374.584579E-3
341.151237E-3,375.000572E-3
340.579605E-3,375.076675E-3
340.125847E-3,375.076103E-3
340.266037E-3,375.543594E-3
339.866066E-3,375.118446E-3
340.237427E-3,375.300980E-3
340.293503E-3,375.191116E-3
340.378189E-3,374.947929E-3
340.782166E-3,375.285530E-3
340.427399E-3,375.033188E-3
340.441704E-3,375.355339E-3
340.036583E-3,375.575638E-3
339.474106E-3,375.506401E-3
339.513016E-3,375.948715E-3
339.055824E-3,375.714111E-3
339.336777E-3,375.890923E-3
339.356232E-3,375.611687E-3
339.379692E-3,375.367928E-3
339.983368E-3,375.653458E-3
339.939880E-3,375.215721E-3
340.279198E-3,375.485229E-3
340.312958E-3,375.289536E-3
340.232277E-3,375.264359E-3
340.338135E-3,375.452042E-3
339.795685E-3,375.242615E-3
339.800262E-3,375.555611E-3
339.389992E-3,375.711823E-3
338.949966E-3,375.769615E-3
338.789749E-3,376.084900E-3
338.156891E-3,376.052856E-3
338.049316E-3,376.396751E-3
337.688255E-3,376.582146E-3
337.244797E-3,376.444244E-3
337.184143E-3,376.706314E-3
336.745262E-3,376.665688E-3
336.785889E-3,376.945496E-3
336.610222E-3,377.120590E-3
336.244583E-3,376.890564E-3
336.450577E-3,377.400398E-3
336.110687E-3,377.057076E-3
336.363029E-3,377.264786E-3
336.281204E-3,377.316284E-3
336.110115E-3,377.188683E-3
336.300087E-3,377.508545E-3
336.012268E-3,377.393532E-3
336.074638E-3,377.639008E-3
335.927582E-3,377.478218E-3
335.841179E-3,377.449608E-3
336.016273E-3,377.815247E-3
335.646057E-3,377.399826E-3
335.914421E-3,377.696228E-3
335.782242E-3,377.666473E-3
335.684395E-3,377.655602E-3
335.806274E-3,377.905655E-3
335.523033E-3,377.675629E-3
335.719299E-3,377.971458E-3
335.634041E-3,378.038406E-3
335.376549E-3,378.054428E-3
335.577393E-3,378.373146E-3
335.101318E-3,378.101921E-3
335.255241E-3,378.420639E-3
335.064125E-3,378.392601E-3
334.686470E-3,378.363419E-3
334.862709E-3,378.747940E-3
334.383774E-3,378.547096E-3
334.463310E-3,378.764534E-3
334.426117E-3,378.985405E-3
334.099388E-3,378.936768E-3
334.305954E-3,379.141045E-3
333.992958E-3,378.905296E-3
334.065056E-3,379.046059E-3
334.030151E-3,379.161072E-3
333.816147E-3,379.102135E-3
334.176636E-3,379.435158E-3
333.769226E-3,379.147339E-3
333.909988E-3,379.333878E-3
333.788109E-3,379.443169E-3
333.523178E-3,379.240036E-3
333.698845E-3,379.723549E-3
333.234215E-3,379.471779E-3
333.278847E-3,379.784203E-3
333.136940E-3,379.772186E-3
332.803345E-3,379.721832E-3
333.050537E-3,380.134392E-3
332.718658E-3,380.023956E-3
332.810783E-3,380.132103E-3
332.806778E-3,380.191040E-3
332.698631E-3,379.736137E-3
333.390999E-3,379.910660E-3
333.873940E-3,379.272079E-3
335.181999E-3,378.524208E-3
336.802483E-3,377.605247E-3
338.688469E-3,376.435661E-3
341.024780E-3,375.728989E-3
342.774582E-3,374.892426E-3
344.588470E-3,374.486160E-3
345.791245E-3,374.220085E-3
346.249008E-3,373.903084E-3
346.630096E-3,374.305916E-3
346.036720E-3,374.321365E-3
345.390129E-3,374.466705E-3
344.421387E-3,374.772835E-3
343.210030E-3,375.006866E-3
342.596626E-3,375.583076E-3
341.461372E-3,375.595093E-3
340.767860E-3,375.807381E-3
340.309525E-3,375.885773E-3
339.854622E-3,375.888634E-3
340.125847E-3,376.308060E-3
339.824867E-3,375.967026E-3
339.958763E-3,375.976753E-3
340.168190E-3,375.948715E-3
340.095520E-3,375.601959E-3
340.620804E-3,376.067162E-3
340.332985E-3,375.822258E-3
340.197945E-3,375.858879E-3
339.938736E-3,376.228523E-3
339.280701E-3,376.003075E-3
339.299583E-3,376.436234E-3
338.745117E-3,376.261139E-3
338.711357E-3,376.348114E-3
338.879013E-3,376.481438E-3
338.669014E-3,376.095200E-3
339.134216E-3,376.409912E-3
339.008904E-3,375.913811E-3
339.177132E-3,375.899506E-3
339.435196E-3,376.086044E-3
339.296722E-3,375.918961E-3
339.509583E-3,376.162720E-3
339.160538E-3,375.904083E-3
339.057541E-3,376.221657E-3
338.862991E-3,376.408195E-3
338.283348E-3,376.355553E-3
338.279343E-3,376.952934E-3
337.561226E-3,376.791573E-3
337.253380E-3,376.847076E-3
337.047386E-3,377.110291E-3
336.562729E-3,377.191544E-3
336.563301E-3,377.548027E-3
336.052895E-3,377.442169E-3
335.869217E-3,377.528000E-3
335.869217E-3,377.853584E-3
335.498428E-3,377.736282E-3
335.700989E-3,378.131676E-3
335.264969E-3,377.767754E-3
335.234642E-3,377.757454E-3
335.376549E-3,378.149414E-3
335.144806E-3,377.933693E-3
335.343933E-3,378.178596E-3
335.115623E-3,377.984619E-3
335.184288E-3,378.113365E-3
335.258102E-3,378.162575E-3
334.944534E-3,377.926826E-3
335.165405E-3,378.212357E-3
334.922218E-3,377.984047E-3
334.965134E-3,378.290176E-3
335.042953E-3,378.420067E-3
334.710503E-3,378.089905E-3
334.918785E-3,378.341103E-3
334.646988E-3,378.262711E-3
334.681320E-3,378.286743E-3
334.717369E-3,378.445816E-3
334.377480E-3,378.266716E-3
334.496498E-3,378.552818E-3
334.232140E-3,378.503036E-3
334.119987E-3,378.600883E-3
334.206390E-3,378.879547E-3
333.828735E-3,378.592300E-3
334.011841E-3,378.967667E-3
333.627892E-3,378.778267E-3
333.552933E-3,378.942490E-3
333.517456E-3,379.085541E-3
333.117485E-3,378.967094E-3
333.347511E-3,379.399681E-3
333.003044E-3,379.079819E-3
332.973862E-3,379.199409E-3
333.023643E-3,379.407120E-3
332.845116E-3,379.310417E-3
333.002472E-3,379.614830E-3
332.759285E-3,379.399681E-3
332.718658E-3,379.438591E-3
332.908630E-3,379.606247E-3
332.533836E-3,379.324150E-3
332.780457E-3,379.616547E-3
332.546997E-3,379.656601E-3
332.469177E-3,379.657173E-3
332.585335E-3,379.963303E-3
332.096100E-3,379.576492E-3
332.363319E-3,380.004501E-3
332.049179E-3,380.056000E-3
331.823730E-3,380.022812E-3
331.948471E-3,380.439377E-3
331.486702E-3,380.172157E-3
331.791687E-3,380.467987E-3
331.639481E-3,380.362129E-3
331.726456E-3,380.424500E-3
332.151604E-3,380.267143E-3
332.541275E-3,379.350471E-3
334.031868E-3,379.029465E-3
335.518456E-3,377.814102E-3
337.448502E-3,376.786423E-3
339.705849E-3,376.173019E-3
341.443062E-3,374.989128E-3
343.490410E-3,374.686432E-3
344.622803E-3,374.332237E-3
345.334053E-3,374.094200E-3
345.646477E-3,374.453545E-3
344.958115E-3,374.247551E-3
344.498634E-3,374.657822E-3
343.355942E-3,374.712753E-3
342.312813E-3,374.917030E-3
341.511726E-3,375.513840E-3
340.315819E-3,375.416565E-3
339.879799E-3,376.029968E-3
339.172554E-3,376.000214E-3
338.920784E-3,376.210213E-3
338.911057E-3,376.515198E-3
338.572884E-3,376.088333E-3
338.899612E-3,376.237106E-3
339.023209E-3,376.110649E-3
339.178848E-3,376.040840E-3
339.572525E-3,376.138687E-3
339.256668E-3,375.643158E-3
339.364243E-3,375.934410E-3
339.008904E-3,376.068306E-3
338.545418E-3,375.991631E-3
338.534546E-3,376.556969E-3
337.873650E-3,376.171875E-3
337.974358E-3,376.383591E-3
337.765503E-3,376.331520E-3
337.788391E-3,376.244545E-3
338.112831E-3,376.350403E-3
337.863922E-3,375.916100E-3
338.311958E-3,376.241684E-3
338.367462E-3,376.074600E-3
338.385773E-3,375.990486E-3
338.601494E-3,376.143837E-3
338.154602E-3,375.765610E-3
338.323402E-3,376.193047E-3
337.950897E-3,376.218796E-3
337.632751E-3,376.310349E-3
337.513733E-3,376.627350E-3
336.766434E-3,376.471138E-3
336.761856E-3,376.891708E-3
336.269760E-3,376.884270E-3
335.960197E-3,376.987839E-3
335.842323E-3,377.281380E-3
335.295868E-3,377.216721E-3
335.391998E-3,377.460480E-3
335.164833E-3,377.601242E-3
334.909058E-3,377.458191E-3
335.028076E-3,377.736282E-3
334.648132E-3,377.527428E-3
334.850121E-3,377.921677E-3
334.716797E-3,377.849579E-3
334.518242E-3,377.681351E-3
334.770584E-3,377.970886E-3
334.472466E-3,377.652740E-3
334.748268E-3,378.161430E-3
334.665871E-3,377.984619E-3
334.561729E-3,378.000069E-3
