Notes :


2023-10-26 ¿ÀÈÄ 10:49:22
Volts
Ch : LED 2,
360.271454E-3
358.907318E-3
354.119110E-3
349.649620E-3
344.782448E-3
339.276123E-3
336.875153E-3
333.936310E-3
332.834244E-3
333.128357E-3
333.562088E-3
335.975075E-3
336.769867E-3
338.774872E-3
340.490341E-3
341.695404E-3
343.822861E-3
343.909836E-3
344.607925E-3
344.333267E-3
344.191933E-3
345.018196E-3
344.029999E-3
343.809700E-3
343.784523E-3
343.512154E-3
344.858551E-3
344.877434E-3
346.099091E-3
346.941376E-3
346.718216E-3
347.963333E-3
346.865273E-3
346.876717E-3
346.739960E-3
345.722008E-3
346.702194E-3
345.551491E-3
345.957756E-3
346.080780E-3
345.883942E-3
347.301865E-3
346.973419E-3
348.148155E-3
348.881149E-3
349.147797E-3
350.445557E-3
350.240707E-3
350.968552E-3
351.891518E-3
351.286697E-3
353.156090E-3
352.763557E-3
353.328896E-3
353.865623E-3
353.562355E-3
354.677582E-3
353.953171E-3
354.247856E-3
354.573441E-3
353.041077E-3
354.953957E-3
354.337120E-3
354.620934E-3
355.080986E-3
354.652977E-3
355.646896E-3
354.829788E-3
355.023766E-3
355.454636E-3
354.514503E-3
356.044006E-3
355.399132E-3
355.761337E-3
356.215668E-3
354.738235E-3
356.763840E-3
356.155014E-3
356.740952E-3
357.123184E-3
356.970978E-3
358.213234E-3
357.370377E-3
357.869911E-3
358.178329E-3
356.737518E-3
358.788872E-3
358.315086E-3
358.329964E-3
358.669281E-3
358.213806E-3
359.447479E-3
358.431816E-3
358.962822E-3
359.197998E-3
358.997154E-3
360.076332E-3
359.584808E-3
360.029411E-3
360.460281E-3
360.310364E-3
361.485100E-3
360.554695E-3
360.437393E-3
359.624863E-3
357.045364E-3
354.710197E-3
349.502563E-3
345.111465E-3
340.478897E-3
335.856628E-3
334.039879E-3
331.389999E-3
331.075287E-3
331.966782E-3
332.528114E-3
335.314751E-3
336.367607E-3
338.258743E-3
340.040588E-3
340.845680E-3
342.863846E-3
342.846107E-3
343.247223E-3
343.525887E-3
341.847610E-3
343.332481E-3
342.198372E-3
342.332268E-3
342.608070E-3
342.219543E-3
344.054604E-3
344.052887E-3
345.054817E-3
345.760345E-3
345.770645E-3
347.065544E-3
345.927429E-3
345.794106E-3
345.843315E-3
344.887733E-3
345.925713E-3
344.987297E-3
345.420456E-3
345.863342E-3
345.702553E-3
347.458076E-3
347.024345E-3
347.896957E-3
348.670578E-3
348.969841E-3
350.805473E-3
350.386047E-3
351.087570E-3
351.878929E-3
350.786018E-3
352.994728E-3
352.697754E-3
353.305435E-3
353.699684E-3
353.179550E-3
354.446983E-3
353.778076E-3
354.182053E-3
354.441833E-3
354.028130E-3
355.304718E-3
354.635239E-3
355.061531E-3
355.416870E-3
354.828644E-3
355.824852E-3
355.099869E-3
355.496979E-3
356.016541E-3
355.538177E-3
356.797600E-3
356.068611E-3
356.516647E-3
356.907463E-3
355.645180E-3
357.475090E-3
357.065392E-3
357.487679E-3
357.897949E-3
357.845879E-3
359.050941E-3
358.447266E-3
358.866119E-3
359.379959E-3
358.991432E-3
360.059738E-3
359.265518E-3
359.606552E-3
359.645462E-3
