Notes :


2023-10-26 ¿ÀÈÄ 10:51:00
Volts
Ch : LED 2,
314.489937E-3
314.991188E-3
315.253258E-3
314.869881E-3
315.965652E-3
315.287018E-3
315.590858E-3
315.760231E-3
314.218712E-3
316.054344E-3
315.832901E-3
316.189957E-3
316.507530E-3
316.315842E-3
317.450523E-3
316.735268E-3
317.193031E-3
317.645645E-3
317.302322E-3
318.342590E-3
317.666245E-3
317.882538E-3
318.515968E-3
318.493080E-3
319.721603E-3
319.006920E-3
319.670677E-3
320.455170E-3
320.408821E-3
321.607590E-3
321.116066E-3
321.519470E-3
322.121429E-3
322.116280E-3
323.122787E-3
322.096825E-3
321.890831E-3
321.027374E-3
318.454170E-3
315.720749E-3
310.281944E-3
305.204201E-3
300.266075E-3
295.136833E-3
292.872047E-3
290.245056E-3
289.709473E-3
290.274811E-3
291.067886E-3
294.008446E-3
295.022964E-3
297.208786E-3
298.968315E-3
300.141335E-3
302.070808E-3
301.880264E-3
302.484512E-3
302.458763E-3
301.885986E-3
302.746582E-3
301.734924E-3
302.287102E-3
302.925682E-3
303.214073E-3
305.272293E-3
305.202484E-3
305.946350E-3
306.163216E-3
305.912590E-3
306.282806E-3
304.724693E-3
304.444885E-3
303.877258E-3
303.222656E-3
303.982544E-3
303.420067E-3
303.949356E-3
304.537582E-3
305.071449E-3
306.528854E-3
306.679344E-3
307.450104E-3
308.317566E-3
308.922958E-3
310.572052E-3
310.418129E-3
311.123657E-3
311.761093E-3
310.759163E-3
312.744713E-3
312.290955E-3
312.625694E-3
312.997055E-3
312.899780E-3
313.707733E-3
313.093758E-3
313.239098E-3
313.424492E-3
313.152122E-3
314.122009E-3
313.367271E-3
313.698578E-3
313.718033E-3
313.439369E-3
314.507103E-3
313.766098E-3
313.944626E-3
314.256477E-3
313.238525E-3
314.977455E-3
314.620399E-3
315.178299E-3
315.508461E-3
315.452385E-3
316.477776E-3
315.809441E-3
316.084671E-3
316.676903E-3
316.404533E-3
317.413330E-3
316.908646E-3
317.350388E-3
317.321777E-3
317.235374E-3
318.269920E-3
317.859077E-3
318.470764E-3
318.736839E-3
318.659592E-3
320.142174E-3
319.701004E-3
319.913864E-3
320.304680E-3
318.463898E-3
319.671822E-3
317.260551E-3
314.037323E-3
309.871674E-3
304.176521E-3
299.305916E-3
293.099213E-3
288.769913E-3
285.698891E-3
283.729362E-3
284.494400E-3
284.314156E-3
285.734940E-3
287.449265E-3
288.904953E-3
291.755676E-3
292.491531E-3
293.852806E-3
294.770050E-3
294.854164E-3
295.816040E-3
294.791794E-3
294.479370E-3
294.530296E-3
293.108940E-3
294.427299E-3
294.098854E-3
294.846153E-3
296.158218E-3
297.134972E-3
299.068451E-3
299.078178E-3
299.626350E-3
300.153351E-3
299.701881E-3
300.167656E-3
299.150848E-3
299.131393E-3
298.904228E-3
298.343468E-3
299.634933E-3
299.371147E-3
300.117874E-3
300.730705E-3
300.717545E-3
302.783203E-3
303.150558E-3
303.978539E-3
304.673767E-3
304.994774E-3
306.616974E-3
306.560326E-3
307.249260E-3
307.777977E-3
306.983757E-3
308.727837E-3
308.352470E-3
308.484077E-3
308.899498E-3
308.526993E-3
309.574127E-3
