Notes :


2023-11-26 ¿ÀÀü 12:49:30
Volts
Ch : LED 2,Ch : LED 3,
173.226357E-3,199.312019E-3
173.350525E-3,199.404144E-3
173.805428E-3,200.089073E-3
173.998260E-3,200.419807E-3
174.379921E-3,200.912476E-3
174.641991E-3,201.661491E-3
174.752998E-3,201.792526E-3
175.110626E-3,202.464294E-3
175.396156E-3,203.014755E-3
175.726318E-3,203.522873E-3
175.962639E-3,203.859901E-3
175.880241E-3,203.986359E-3
176.105118E-3,204.383469E-3
176.205254E-3,204.628372E-3
176.205254E-3,204.870415E-3
176.572037E-3,205.266380E-3
176.335716E-3,205.328178E-3
176.471901E-3,205.470657E-3
176.507950E-3,205.621147E-3
176.630402E-3,205.759048E-3
176.681900E-3,205.963898E-3
176.548576E-3,205.867767E-3
176.852417E-3,206.180191E-3
176.764870E-3,206.181908E-3
176.906776E-3,206.601906E-3
177.053833E-3,206.766701E-3
176.993179E-3,206.581879E-3
177.111053E-3,206.865120E-3
177.165985E-3,206.914330E-3
177.184296E-3,206.896019E-3
177.274132E-3,207.129478E-3
177.108192E-3,207.227325E-3
177.279282E-3,207.377815E-3
177.258682E-3,207.180977E-3
177.520180E-3,207.364082E-3
177.639198E-3,207.538033E-3
177.468681E-3,207.621574E-3
177.689552E-3,207.882500E-3
177.729607E-3,208.001518E-3
177.832603E-3,208.381462E-3
178.153038E-3,208.826637E-3
178.001976E-3,208.739090E-3
178.201675E-3,209.067535E-3
178.230858E-3,209.280968E-3
178.458595E-3,209.475517E-3
178.608513E-3,209.948730E-3
178.468895E-3,209.939575E-3
178.625107E-3,210.350990E-3
178.522682E-3,210.197639E-3
178.385925E-3,210.043144E-3
178.700066E-3,210.377884E-3
178.473473E-3,209.989357E-3
178.572464E-3,209.972763E-3
178.158188E-3,209.304428E-3
177.530479E-3,208.080482E-3
176.866722E-3,206.536674E-3
175.695419E-3,204.176903E-3
174.860573E-3,201.890373E-3
173.661804E-3,199.679947E-3
173.170280E-3,197.659492E-3
172.758293E-3,196.434975E-3
172.367477E-3,195.170403E-3
172.344017E-3,194.849396E-3
172.255325E-3,194.630814E-3
172.426987E-3,195.027924E-3
172.722816E-3,195.632744E-3
172.668457E-3,195.980072E-3
172.993469E-3,196.803474E-3
173.158836E-3,197.105026E-3
173.311615E-3,197.606277E-3
173.507309E-3,197.943878E-3
173.341370E-3,197.972488E-3
173.565102E-3,197.998810E-3
173.411179E-3,197.822571E-3
172.996330E-3,197.691536E-3
173.200035E-3,197.616005E-3
172.972870E-3,197.391129E-3
173.185158E-3,197.541046E-3
173.354530E-3,198.002815E-3
173.628044E-3,198.716354E-3
174.096107E-3,199.720001E-3
174.314690E-3,200.264740E-3
174.708366E-3,200.915337E-3
174.849701E-3,201.226044E-3
174.710083E-3,201.416016E-3
174.766159E-3,201.294708E-3
174.501801E-3,200.915909E-3
174.512100E-3,200.667000E-3
174.264908E-3,200.159454E-3
